"Date","Price","Open","High","Low","Vol.","Change %"
"01/12/2021","1.720","1.750","1.760","1.700","4.30K","1.18%"
"30/11/2021","1.700","1.700","1.760","1.630","7.52K","-1.16%"
"29/11/2021","1.720","1.785","1.785","1.610","8.63K","-2.27%"
"26/11/2021","1.760","1.790","1.790","1.620","9.61K","-2.22%"
"25/11/2021","1.800","1.710","1.800","1.610","20.31K","10.77%"
"24/11/2021","1.625","1.550","1.625","1.530","12.70K","4.84%"
"23/11/2021","1.550","1.700","1.700","1.550","9.07K","-5.49%"
"22/11/2021","1.640","1.710","1.710","1.550","3.81K","-1.20%"
"19/11/2021","1.660","1.650","1.700","1.530","7.61K","0.61%"
"18/11/2021","1.650","1.690","1.730","1.645","31.22K","0.00%"
"17/11/2021","1.650","1.700","1.700","1.640","4.61K","-2.94%"
"16/11/2021","1.700","1.900","1.900","1.640","32.27K","-5.56%"
"15/11/2021","1.800","1.900","1.900","1.760","6.46K","-6.25%"
"12/11/2021","1.920","1.950","1.950","1.920","1.65K","-1.03%"
"10/11/2021","1.940","1.940","1.940","1.750","15.22K","2.11%"
"09/11/2021","1.900","1.890","1.910","1.830","2.55K","-0.52%"
"08/11/2021","1.910","2.000","2.000","1.910","7.62K","-3.05%"
"05/11/2021","1.970","2.000","2.000","1.910","3.51K","1.03%"
"04/11/2021","1.950","2.040","2.040","1.920","6.67K","-4.88%"
"03/11/2021","2.050","2.090","2.090","1.910","5.45K","-1.91%"
"02/11/2021","2.090","2.150","2.200","1.960","35.31K","-0.48%"
"29/10/2021","2.100","1.690","2.100","1.560","110.22K","24.26%"
"28/10/2021","1.690","1.940","1.950","1.580","76.83K","-11.52%"
"27/10/2021","1.910","1.990","1.990","1.870","33.45K","-4.50%"
"26/10/2021","2.000","2.060","2.060","2.000","1.55K","-2.91%"
"25/10/2021","2.060","2.060","2.080","1.990","9.87K","0.98%"
"22/10/2021","2.040","2.100","2.100","2.030","5.62K","-2.86%"
"21/10/2021","2.100","2.100","2.100","2.000","5.55K","1.45%"
"20/10/2021","2.070","2.110","2.140","1.990","6.27K","-2.82%"
"19/10/2021","2.130","2.150","2.150","1.940","23.95K","1.43%"
"18/10/2021","2.100","2.140","2.140","2.060","4.27K","-0.47%"
"15/10/2021","2.110","2.150","2.150","2.110","3.29K","0.00%"
"14/10/2021","2.110","2.120","2.120","2.050","23.75K","-1.40%"
"13/10/2021","2.140","2.150","2.150","2.070","2.20K","0.47%"
"12/10/2021","2.130","2.150","2.150","2.100","8.70K","-0.93%"
"11/10/2021","2.150","2.100","2.150","2.100","9.36K","2.38%"
"08/10/2021","2.100","2.300","2.300","2.070","17.54K","-0.94%"
"07/10/2021","2.120","2.140","2.150","2.100","4.05K","-1.40%"
"06/10/2021","2.150","2.180","2.180","2.050","7.38K","0.00%"
"05/10/2021","2.150","2.140","2.250","2.050","40.23K","3.37%"
"04/10/2021","2.080","2.170","2.250","2.080","26.83K","-4.15%"
"01/10/2021","2.170","2.280","2.280","2.150","31.51K","-4.82%"
"30/09/2021","2.280","2.300","2.360","2.080","47.21K","-0.87%"
"29/09/2021","2.300","2.400","2.520","2.260","33.77K","-2.13%"
"28/09/2021","2.350","2.330","2.450","2.300","10.84K","0.00%"
"27/09/2021","2.350","2.530","2.530","2.310","36.15K","-6.00%"
"24/09/2021","2.500","2.590","2.600","2.500","14.37K","-3.10%"
"23/09/2021","2.580","2.660","2.660","2.530","12.98K","-3.37%"
