"Date","Price","Open","High","Low","Vol.","Change %"
"30/11/2021","0.6700","0.6700","0.6700","0.6700","0.60K","-2.19%"
"29/11/2021","0.6850","0.6850","0.6850","0.6850","0.10K","2.24%"
"26/11/2021","0.6700","0.6700","0.6700","0.6700","0.50K","8.06%"
"25/11/2021","0.6200","0.6200","0.6200","0.6200","0.15K","0.00%"
"24/11/2021","0.6200","0.6200","0.6200","0.6200","3.68K","-10.14%"
"18/11/2021","0.6900","0.6900","0.6900","0.6900","0.60K","0.00%"
"17/11/2021","0.6900","0.5650","0.6900","0.5650","2.06K","0.00%"
"16/11/2021","0.6900","0.6900","0.6900","0.6900","1.82K","13.11%"
"12/11/2021","0.6100","0.6100","0.6100","0.6100","0.20K","1.67%"
"10/11/2021","0.6000","0.6000","0.6000","0.6000","1.64K","-4.76%"
"09/11/2021","0.6300","0.6400","0.6400","0.6300","7.24K","-1.56%"
"08/11/2021","0.6400","0.6400","0.6400","0.6400","5.74K","-3.03%"
"05/11/2021","0.6600","0.6500","0.6600","0.6500","13.16K","-4.35%"
"04/11/2021","0.6900","0.7000","0.7000","0.6900","5.19K","-1.43%"
"03/11/2021","0.7000","0.7000","0.7000","0.7000","12.13K","0.00%"
"02/11/2021","0.7000","0.7000","0.7000","0.7000","5.99K","-2.78%"
"28/10/2021","0.7200","0.7200","0.7200","0.7200","2.72K","0.00%"
"27/10/2021","0.7200","0.7200","0.7200","0.7200","1.74K","5.88%"
"21/10/2021","0.6800","0.6800","0.6800","0.6800","2.00K","-1.45%"
"20/10/2021","0.6900","0.6900","0.6900","0.6900","18.30K","2.99%"
"19/10/2021","0.6700","0.6700","0.6700","0.6700","0.21K","-4.29%"
"18/10/2021","0.7000","0.7000","0.7000","0.7000","5.00K","4.48%"
"15/10/2021","0.6700","0.6700","0.6700","0.6700","0.48K","-0.74%"
"13/10/2021","0.6750","0.6750","0.6750","0.6750","2.06K","-3.57%"
"12/10/2021","0.7000","0.7000","0.7000","0.7000","25.04K","0.00%"
"11/10/2021","0.7000","0.7000","0.7000","0.7000","1.48K","0.00%"
"08/10/2021","0.7000","0.6600","0.7000","0.6600","9.47K","0.00%"
"07/10/2021","0.7000","0.7000","0.7000","0.7000","2.05K","0.00%"
"06/10/2021","0.7000","0.7000","0.7000","0.7000","29.86K","-1.41%"
"05/10/2021","0.7100","0.7100","0.7100","0.7100","1.30K","1.43%"
"04/10/2021","0.7000","0.7000","0.7000","0.7000","0.10K","4.48%"
"01/10/2021","0.6700","0.6700","0.6700","0.6700","2.50K","-10.67%"
"30/09/2021","0.7500","0.7500","0.7500","0.7500","2.58K","0.00%"
"29/09/2021","0.7500","0.7500","0.7500","0.7500","1.04K","0.00%"
"28/09/2021","0.7500","0.7500","0.7500","0.7500","0.30K","0.00%"
"24/09/2021","0.7500","0.7500","0.7500","0.7500","0.10K","0.00%"
"17/09/2021","0.7500","0.7500","0.7500","0.7500","1.51K","2.74%"
"16/09/2021","0.7300","0.7300","0.7300","0.7300","0.01K","2.82%"
