"Date","Price","Open","High","Low","Vol.","Change %"
"09/08/2024","99.00","99.00","99.00","96.00","0.03K","0.00%"
"08/08/2024","99.00","94.00","99.00","94.00","0.22K","5.32%"
"07/08/2024","94.00","91.80","94.00","91.80","0.09K","2.17%"
"06/08/2024","92.00","89.20","92.00","89.20","0.06K","1.10%"
"05/08/2024","91.00","93.00","93.00","89.20","0.54K","-5.21%"
"02/08/2024","96.00","95.20","96.00","92.00","0.16K","0.00%"
"01/08/2024","96.00","96.00","96.00","96.00","0.07K","0.00%"
"30/07/2024","96.00","96.00","100.00","96.00","0.30K","0.00%"
"29/07/2024","96.00","93.00","96.00","93.00","0.01K","0.00%"
"26/07/2024","96.00","100.00","100.00","96.00","0.11K","-4.00%"
"25/07/2024","100.00","102.00","102.00","96.00","0.15K","-4.76%"
"24/07/2024","105.00","101.00","105.00","100.00","0.18K","0.96%"
"23/07/2024","104.00","105.00","107.00","104.00","0.33K","-0.95%"
"22/07/2024","105.00","98.00","105.00","98.00","0.73K","7.14%"
"19/07/2024","98.00","96.00","98.00","96.00","0.31K","3.16%"
"18/07/2024","95.00","92.00","95.00","92.00","0.21K","0.00%"
"17/07/2024","95.00","88.00","95.00","88.00","0.64K","7.95%"
"16/07/2024","88.00","86.80","88.00","85.00","0.06K","1.38%"
"12/07/2024","86.80","86.60","86.80","84.00","0.11K","3.33%"
"11/07/2024","84.00","84.00","86.40","84.00","0.08K","-4.11%"
"10/07/2024","87.60","87.80","87.80","84.00","0.09K","-0.23%"
"09/07/2024","87.80","84.00","87.80","84.00","0.06K","0.00%"
"08/07/2024","87.80","83.80","87.80","83.80","0.19K","4.77%"
"04/07/2024","83.80","80.20","83.80","80.00","0.39K","0.00%"
"03/07/2024","83.80","83.80","83.80","83.80","0.02K","0.00%"
"02/07/2024","83.80","88.00","88.00","79.80","0.97K","-4.77%"
"01/07/2024","88.00","88.00","88.00","88.00","0.14K","0.00%"
"28/06/2024","88.00","85.00","88.00","84.00","0.16K","0.00%"
"27/06/2024","88.00","86.00","88.00","84.00","0.29K","0.00%"
"25/06/2024","88.00","87.60","88.00","86.00","0.04K","0.00%"
"24/06/2024","88.00","90.00","90.00","86.00","0.21K","-2.22%"
"21/06/2024","90.00","85.00","90.00","84.00","0.46K","1.12%"
"20/06/2024","89.00","88.40","89.00","87.00","0.25K","-2.41%"
"18/06/2024","91.20","92.00","92.00","90.00","0.12K","-0.87%"
"17/06/2024","92.00","92.00","92.00","92.00","0.00K","0.00%"
"14/06/2024","92.00","91.00","92.00","91.00","0.13K","1.10%"
"13/06/2024","91.00","92.00","93.60","87.00","0.20K","-2.99%"
"12/06/2024","93.80","93.80","93.80","93.80","0.01K","0.00%"
"10/06/2024","93.80","93.80","93.80","93.80","0.02K","-0.21%"
"07/06/2024","94.00","93.80","94.00","93.80","0.01K","0.21%"
"06/06/2024","93.80","93.80","93.80","93.80","0.00K","0.86%"
"05/06/2024","93.00","93.00","93.00","93.00","0.00K","-0.85%"
"29/05/2024","93.80","93.80","93.80","92.00","0.15K","0.43%"
"28/05/2024","93.40","93.40","93.40","93.20","0.02K","-0.43%"
"27/05/2024","93.80","92.40","93.80","92.40","0.04K","0.00%"
"24/05/2024","93.80","92.20","93.80","92.20","0.03K","0.00%"
"23/05/2024","93.80","92.20","93.80","92.20","0.01K","0.00%"
"22/05/2024","93.80","93.80","93.80","93.80","0.17K","-0.21%"
"21/05/2024","94.00","93.80","94.00","93.80","0.07K","0.21%"
"20/05/2024","93.80","93.00","93.80","93.00","0.12K","-0.21%"
"17/05/2024","94.00","94.00","97.60","92.00","1.13K","0.00%"
"16/05/2024","94.00","94.00","94.00","92.00","0.08K","0.00%"
"15/05/2024","94.00","94.00","94.00","90.00","0.24K","0.00%"
"14/05/2024","94.00","96.00","96.00","94.00","0.21K","-2.08%"
"13/05/2024","96.00","96.20","96.20","96.00","0.38K","-2.04%"
"10/05/2024","98.00","95.00","98.00","95.00","0.05K","3.16%"
"09/05/2024","95.00","95.00","96.00","92.00","0.32K","0.00%"
"08/05/2024","95.00","94.20","96.00","94.00","0.06K","-2.86%"
"07/05/2024","97.80","96.00","97.80","94.00","0.13K","0.00%"
"06/05/2024","97.80","98.00","98.00","96.00","0.12K","-0.20%"
"02/05/2024","98.00","98.00","98.00","94.40","0.02K","0.20%"
"30/04/2024","97.80","97.80","97.80","97.80","0.00K","0.00%"
"29/04/2024","97.80","96.00","98.00","92.00","0.40K","1.88%"
"26/04/2024","96.00","96.00","96.00","96.00","0.02K","0.00%"
"25/04/2024","96.00","94.20","96.00","94.00","0.12K","0.00%"
"24/04/2024","96.00","96.00","100.00","95.00","0.23K","-3.03%"
"23/04/2024","99.00","96.00","99.00","95.00","0.24K","0.00%"
"22/04/2024","99.00","99.80","99.80","96.00","0.07K","3.13%"
"19/04/2024","96.00","96.20","96.20","95.20","0.28K","-4.00%"
"18/04/2024","100.00","99.00","100.00","99.00","0.01K","1.01%"
"17/04/2024","99.00","100.00","105.00","96.20","0.10K","-5.71%"
"16/04/2024","105.00","105.00","105.00","100.00","0.08K","0.00%"
"15/04/2024","105.00","105.00","108.00","102.50","0.26K","-2.78%"
"12/04/2024","108.00","106.00","108.00","105.00","0.10K","1.89%"
"11/04/2024","106.00","105.00","112.50","102.50","1.52K","1.92%"
"10/04/2024","104.00","100.50","105.00","97.00","0.31K","3.48%"
"09/04/2024","100.50","94.00","101.00","94.00","0.17K","2.55%"
"08/04/2024","98.00","98.00","98.00","98.00","0.02K","0.00%"
"05/04/2024","98.00","97.20","98.00","97.00","0.06K","0.82%"
"04/04/2024","97.20","98.00","98.00","94.00","0.09K","-0.82%"
"03/04/2024","98.00","93.80","98.00","93.80","0.15K","4.48%"
"02/04/2024","93.80","93.80","93.80","90.00","0.06K","4.22%"
"28/03/2024","90.00","90.00","90.00","90.00","0.18K","0.00%"
"27/03/2024","90.00","86.00","90.50","86.00","0.27K","4.65%"
"26/03/2024","86.00","89.00","90.00","85.00","0.67K","-4.44%"
"25/03/2024","90.00","90.00","90.00","90.00","0.73K","0.00%"
"22/03/2024","90.00","91.50","91.50","90.00","0.20K","-4.26%"
"20/03/2024","94.00","94.00","94.00","94.00","0.01K","0.00%"
"19/03/2024","94.00","94.00","94.00","91.50","0.14K","-1.05%"
"18/03/2024","95.00","96.50","96.50","92.00","0.24K","-2.06%"
"15/03/2024","97.00","96.00","97.00","92.50","0.19K","-0.51%"
"14/03/2024","97.50","97.50","97.50","97.50","0.08K","0.00%"
"13/03/2024","97.50","96.00","97.50","93.00","0.02K","0.00%"
"12/03/2024","97.50","99.00","100.00","96.00","0.23K","-1.52%"
"11/03/2024","99.00","96.00","99.00","96.00","0.07K","-1.00%"
"08/03/2024","100.00","98.00","100.00","96.00","0.09K","1.01%"
"07/03/2024","99.00","96.50","99.00","96.50","0.04K","2.06%"
"06/03/2024","97.00","99.00","99.00","96.00","0.07K","-3.00%"
"05/03/2024","100.00","100.00","100.00","98.00","0.12K","-1.96%"
"04/03/2024","102.00","101.00","102.00","99.00","0.09K","0.99%"
"01/03/2024","101.00","101.00","101.00","101.00","0.04K","0.00%"
"29/02/2024","101.00","101.00","101.00","101.00","0.10K","0.00%"
"28/02/2024","101.00","100.00","101.00","100.00","0.05K","0.00%"
