"Date","Price","Open","High","Low","Vol.","Change %"
"04/11/2022","35.31","35.59","35.69","35.31","0.55K","-1.82%"
"03/11/2022","35.97","36.53","37.47","35.97","0.23K","-1.54%"
"02/11/2022","36.53","36.53","36.53","36.53","0.02K","0.00%"
"31/10/2022","36.53","36.53","36.53","36.53","0.01K","0.00%"
"28/10/2022","36.53","36.53","36.53","36.53","0.01K","0.00%"
"27/10/2022","36.53","36.44","36.53","36.34","0.13K","0.26%"
"26/10/2022","36.44","36.44","36.44","35.69","0.07K","0.00%"
"25/10/2022","36.44","36.44","36.44","36.44","0.00K","-2.51%"
"24/10/2022","37.37","37.37","37.37","37.37","0.01K","0.00%"
"21/10/2022","37.37","35.78","37.37","35.41","0.13K","4.45%"
"20/10/2022","35.78","35.78","35.78","35.78","0.01K","0.00%"
"19/10/2022","35.78","35.78","35.78","35.78","0.02K","0.00%"
"18/10/2022","35.78","35.78","35.78","35.59","0.05K","0.00%"
"17/10/2022","35.78","35.78","35.78","35.78","0.03K","0.00%"
"14/10/2022","35.78","37.75","40.09","35.78","0.54K","-5.21%"
"12/10/2022","37.75","35.22","37.75","35.22","0.16K","10.41%"
"11/10/2022","34.19","34.19","34.19","34.19","0.01K","-1.35%"
"10/10/2022","34.66","34.66","34.66","34.66","0.01K","0.00%"
"07/10/2022","34.66","37.37","37.37","29.97","0.51K","-7.50%"
"06/10/2022","37.47","37.47","37.47","37.47","0.01K","1.52%"
"05/10/2022","36.90","35.59","36.90","35.59","0.01K","3.14%"
"04/10/2022","35.78","35.78","35.78","35.78","0.02K","-1.80%"
"30/09/2022","36.44","36.44","36.44","36.44","0.03K","2.37%"
"29/09/2022","35.59","36.90","36.90","33.72","0.37K","-5.00%"
"28/09/2022","37.47","39.90","39.90","37.47","0.17K","-9.09%"
"27/09/2022","41.21","41.21","41.21","41.21","0.00K","2.80%"
"26/09/2022","40.09","40.09","40.09","40.09","0.01K","0.00%"
"23/09/2022","40.09","40.09","40.09","39.81","0.20K","0.47%"
"22/09/2022","39.90","39.90","39.90","39.90","0.00K","-0.47%"
"21/09/2022","40.09","40.09","40.09","40.09","0.00K","0.00%"
"20/09/2022","40.09","41.21","41.21","40.09","0.01K","-3.82%"
"19/09/2022","41.68","41.68","41.68","41.68","0.10K","0.00%"
"16/09/2022","41.68","39.53","41.68","38.87","0.48K","4.71%"
"15/09/2022","39.81","38.97","39.81","38.97","0.09K","0.71%"
"14/09/2022","39.53","39.06","39.53","39.06","0.17K","3.18%"
"12/09/2022","38.31","38.31","38.31","38.31","0.11K","-2.62%"
"09/09/2022","39.34","39.34","39.34","39.34","0.03K","-4.55%"
"08/09/2022","41.21","38.40","41.21","38.40","0.11K","4.76%"
"07/09/2022","39.34","36.62","39.34","35.59","0.70K","5.00%"
"06/09/2022","37.47","37.19","37.47","36.25","0.51K","1.01%"
"02/09/2022","37.09","37.09","37.09","35.59","0.46K","0.00%"
"01/09/2022","37.09","37.09","37.09","37.09","0.05K","0.00%"
"31/08/2022","37.09","38.31","38.31","37.00","0.23K","-7.91%"
"30/08/2022","40.28","40.28","40.28","37.47","1.18K","-1.15%"
"29/08/2022","40.75","40.75","40.75","40.75","0.00K","0.00%"
"26/08/2022","40.75","40.75","40.75","40.75","0.00K","0.69%"
"25/08/2022","40.46","43.18","43.18","38.40","1.76K","-6.29%"
"24/08/2022","43.18","43.18","43.27","43.18","0.01K","0.22%"
"22/08/2022","43.09","43.84","43.84","43.09","0.16K","-5.35%"
"19/08/2022","45.52","44.21","45.52","44.21","0.13K","4.52%"
"18/08/2022","43.56","44.87","44.87","43.56","0.05K","-3.93%"
"17/08/2022","45.33","44.21","45.33","44.21","0.13K","4.09%"
"16/08/2022","43.56","45.33","45.33","42.15","0.46K","-3.93%"
"08/08/2022","45.33","47.21","47.21","45.33","0.05K","-3.59%"
"05/08/2022","47.02","45.71","47.02","45.71","0.15K","0.80%"
"03/08/2022","46.65","46.65","46.65","46.65","0.03K","0.00%"
"02/08/2022","46.65","46.65","46.65","46.65","0.02K","-1.19%"
"01/08/2022","47.21","47.21","47.21","47.21","0.01K","0.00%"
"29/07/2022","47.21","47.21","47.21","47.21","0.00K","0.00%"
"28/07/2022","47.21","47.21","47.21","47.21","0.00K","0.00%"
"27/07/2022","47.21","47.21","47.21","47.21","0.00K","0.00%"
"26/07/2022","47.21","47.21","47.21","47.21","0.00K","0.00%"
"25/07/2022","47.21","47.21","47.21","47.21","0.00K","-1.18%"
"22/07/2022","47.77","47.77","47.77","47.77","0.00K","0.00%"
"21/07/2022","47.77","46.83","47.77","46.83","0.12K","8.51%"
"19/07/2022","44.02","47.58","47.58","42.15","0.53K","-7.84%"
"14/07/2022","47.77","47.77","47.77","47.77","0.00K","0.00%"
"13/07/2022","47.77","47.40","47.77","47.40","0.07K","0.39%"
"12/07/2022","47.58","46.46","47.58","44.49","0.18K","2.42%"
"11/07/2022","46.46","46.46","46.46","46.46","0.00K","0.00%"
"08/07/2022","46.46","46.46","46.46","46.46","0.03K","4.86%"
"07/07/2022","44.30","47.40","47.40","44.30","0.08K","-6.89%"
"06/07/2022","47.58","47.58","47.58","47.58","0.00K","0.00%"
"05/07/2022","47.58","50.58","50.58","47.58","0.28K","-5.93%"
"04/07/2022","50.58","52.83","52.83","50.58","0.06K","-4.26%"
"01/07/2022","52.83","55.83","55.83","52.83","0.05K","-5.69%"
"30/06/2022","56.01","53.39","56.01","53.39","0.18K","0.00%"
"29/06/2022","56.01","53.39","56.01","53.39","0.08K","8.73%"
"28/06/2022","51.52","54.33","54.33","51.52","0.13K","10.00%"
"27/06/2022","46.83","46.83","46.83","46.83","0.00K","0.00%"
"24/06/2022","46.83","46.83","46.83","46.83","0.00K","0.00%"
"23/06/2022","46.83","50.58","50.58","46.83","0.11K","-9.09%"
"22/06/2022","51.52","50.58","51.52","50.58","0.02K","1.85%"
"21/06/2022","50.58","50.58","50.58","50.58","0.00K","0.00%"
"17/06/2022","50.58","51.52","51.52","50.58","0.12K","-6.90%"
"15/06/2022","54.33","54.33","54.33","54.33","0.00K","0.00%"
"14/06/2022","54.33","54.33","54.33","54.33","0.00K","0.00%"
"13/06/2022","54.33","51.89","54.33","50.58","0.37K","4.69%"
"10/06/2022","51.89","54.33","54.33","51.89","0.28K","-4.81%"
"09/06/2022","54.51","55.08","55.08","54.51","0.03K","-1.02%"
"08/06/2022","55.08","55.08","55.08","55.08","0.00K","0.00%"
"07/06/2022","55.08","55.64","55.64","55.08","0.05K","-1.67%"
"06/06/2022","56.01","56.01","56.01","56.01","0.01K","-0.66%"
"03/06/2022","56.39","57.14","57.14","56.39","0.01K","-1.31%"
"02/06/2022","57.14","57.14","57.14","57.14","0.03K","-1.61%"
"01/06/2022","58.07","58.07","58.07","58.07","0.00K","1.97%"
"27/05/2022","56.95","56.95","56.95","56.95","0.04K","-0.33%"
"26/05/2022","57.14","56.95","57.14","56.95","0.01K","0.33%"
"25/05/2022","56.95","58.26","58.26","56.95","0.09K","-2.56%"
"24/05/2022","58.45","58.45","58.45","58.45","0.16K","0.00%"
"23/05/2022","58.45","56.95","58.45","56.95","0.07K","0.65%"
"20/05/2022","58.07","58.82","58.82","58.07","0.31K","-1.59%"
"19/05/2022","59.01","59.01","59.01","59.01","0.01K","-0.63%"
"18/05/2022","59.38","59.38","59.38","59.38","0.00K","-1.25%"
"17/05/2022","60.13","59.95","60.13","59.95","0.06K","0.94%"
"16/05/2022","59.57","59.57","59.57","59.57","0.01K","1.27%"
"12/05/2022","58.82","60.88","60.88","58.82","0.06K","-4.56%"
"11/05/2022","61.63","61.63","61.63","61.63","0.00K","0.30%"
"10/05/2022","61.45","61.45","61.45","61.45","0.00K","0.00%"
"09/05/2022","61.45","58.07","65.57","58.07","0.60K","5.81%"
"06/05/2022","58.07","59.01","59.01","58.07","0.90K","-7.46%"
"05/05/2022","62.76","55.26","62.76","55.26","1.21K","10.20%"
"04/05/2022","56.95","58.45","58.45","56.95","2.40K","-3.49%"
"02/05/2022","59.01","60.88","60.88","59.01","0.65K","0.00%"
"29/04/2022","59.01","61.82","61.82","59.01","1.93K","-4.55%"
"28/04/2022","61.82","63.69","63.69","61.82","0.09K","-4.35%"
"27/04/2022","64.63","65.57","65.57","64.63","0.01K","-1.43%"
"26/04/2022","65.57","65.57","65.57","65.38","0.02K","-6.33%"
"22/04/2022","70.00","71.00","71.00","70.00","0.03K","-1.41%"
"21/04/2022","71.00","71.00","71.00","71.00","0.00K","0.57%"
"14/04/2022","70.60","70.80","70.80","70.60","0.05K","0.14%"
"11/04/2022","70.50","72.98","76.00","70.40","1.05K","-3.41%"
"08/04/2022","72.99","71.50","72.99","70.20","0.28K","4.27%"
"07/04/2022","70.00","69.00","72.00","69.00","0.20K","1.45%"
"06/04/2022","69.00","70.00","71.40","69.00","0.23K","-1.43%"
"05/04/2022","70.00","73.00","73.00","70.00","0.05K","-4.11%"
"04/04/2022","73.00","66.50","73.00","65.00","2.57K","10.61%"
"01/04/2022","66.00","71.30","71.30","66.00","0.67K","-7.43%"
"31/03/2022","71.30","65.00","72.00","65.00","0.91K","9.69%"
"30/03/2022","65.00","63.20","65.00","63.20","0.11K","4.84%"
"29/03/2022","62.00","61.00","62.00","61.00","0.06K","-1.90%"
"28/03/2022","63.20","57.50","63.20","57.50","0.09K","10.68%"
"25/03/2022","57.10","57.10","57.10","57.10","0.01K","0.88%"
"24/03/2022","56.60","57.00","57.00","56.60","0.01K","-4.07%"
"23/03/2022","59.00","56.00","59.00","56.00","0.00K","5.36%"
"22/03/2022","56.00","59.90","59.90","56.00","0.05K","-4.60%"
"21/03/2022","58.70","60.00","60.00","58.70","0.17K","-2.98%"
"18/03/2022","60.50","59.70","60.50","59.70","0.04K","2.54%"
"17/03/2022","59.00","59.00","59.00","59.00","0.01K","0.00%"
"16/03/2022","59.00","59.80","59.80","59.00","0.06K","-1.34%"
"15/03/2022","59.80","60.00","60.60","59.80","0.10K","1.15%"
"14/03/2022","59.12","59.12","59.12","59.12","0.01K","-1.47%"
"11/03/2022","60.00","60.00","60.00","60.00","0.44K","0.00%"
"10/03/2022","60.00","60.00","60.00","60.00","0.00K","0.08%"
"09/03/2022","59.95","60.00","60.00","59.50","0.06K","1.01%"
"08/03/2022","59.35","59.35","59.35","59.35","0.01K","-1.08%"
"07/03/2022","60.00","59.00","60.00","59.00","0.04K","0.00%"
"04/03/2022","60.00","60.00","60.00","60.00","0.01K","0.00%"
"03/03/2022","60.00","62.00","62.00","60.00","0.08K","3.43%"
"02/03/2022","58.01","63.00","63.00","58.00","0.11K","-7.92%"
"01/03/2022","63.00","65.00","65.00","63.00","0.07K","-5.97%"
"28/02/2022","67.00","67.00","67.00","67.00","0.35K","0.00%"
"25/02/2022","67.00","63.00","67.00","63.00","0.53K","1.52%"
"24/02/2022","66.00","55.00","67.00","55.00","0.31K","-1.49%"
"23/02/2022","67.00","66.00","67.00","65.00","1.96K","1.67%"
"22/02/2022","65.90","63.10","66.90","63.00","0.38K","-1.49%"
"21/02/2022","66.90","64.50","66.90","64.00","0.21K","-0.15%"
"18/02/2022","67.00","64.50","67.00","64.50","0.07K","0.00%"
"17/02/2022","67.00","66.90","67.00","66.90","0.41K","0.00%"
"16/02/2022","67.00","67.00","67.00","65.00","0.24K","0.00%"
"15/02/2022","67.00","66.00","67.00","66.00","0.36K","-0.74%"
"14/02/2022","67.50","67.00","67.50","64.00","0.25K","-0.74%"
"11/02/2022","68.00","67.99","68.00","64.10","0.15K","0.00%"
"10/02/2022","68.00","67.80","68.00","64.00","0.26K","0.00%"
"09/02/2022","68.00","68.00","68.00","64.00","0.21K","0.00%"
"08/02/2022","68.00","68.00","68.00","65.00","0.21K","0.00%"
"07/02/2022","68.00","68.00","68.00","65.00","0.42K","0.00%"
"03/02/2022","68.00","65.00","68.00","65.00","0.21K","-1.31%"
"02/02/2022","68.90","68.90","68.90","62.01","0.66K","0.00%"
"01/02/2022","68.90","68.98","68.98","63.60","0.61K","-0.14%"
"31/01/2022","69.00","68.99","69.00","66.01","1.27K","0.00%"
"28/01/2022","69.00","68.60","69.00","65.00","1.05K","0.00%"
"27/01/2022","69.00","69.80","69.80","61.00","6.79K","-1.15%"
"26/01/2022","69.80","67.00","69.80","66.95","36.35K","4.18%"
"25/01/2022","67.00","63.90","67.00","63.47","7.96K","4.85%"
"24/01/2022","63.90","65.00","65.00","61.00","1.21K","-0.16%"
"21/01/2022","64.00","64.00","64.00","62.20","1.33K","-1.54%"
"20/01/2022","65.00","64.00","65.00","63.00","3.69K","1.56%"
"19/01/2022","64.00","63.00","64.00","61.00","1.82K","3.23%"
"18/01/2022","62.00","60.00","62.00","60.00","0.66K","2.99%"
"17/01/2022","60.20","55.05","61.00","55.00","27.39K","9.45%"
"12/01/2022","55.00","55.00","56.40","55.00","0.24K","0.00%"
"11/01/2022","55.00","54.02","56.44","54.02","0.29K","1.81%"
"10/01/2022","54.02","57.00","60.99","54.00","1.02K","-5.23%"
"07/01/2022","57.00","56.90","57.00","56.90","0.23K","0.00%"
"05/01/2022","57.00","59.29","59.29","55.10","0.18K","-1.54%"
